name,company_id,customer_id,subscription_id,mrr,arr,discount_count,currency,interval
deskbird,co_7fec070a-60ff-4042-b449-e81a803f467b,cus_T9dwrb7LlLZIyq,sub_1SDKhHKojVEYZPlX9xN24aCF,89,,0.0,eur,month
,,cus_T62FnIQ8UbNr1U,sub_1SDLolKojVEYZPlXNIZPBcXi,2750,33000.0,0.0,eur,year
Brandness B.V.,co_25dc4afc-ffaa-40bc-8cb2-1164564a60c1,cus_T9flUbvdIdLOVm,sub_1SDMUbKojVEYZPlXyPrR1m3x,178,,0.0,eur,month
,,cus_T9fxwuGmKbobaL,sub_1SDMbtKojVEYZPlX6BEQsTsm,89,,0.0,eur,month
test,co_3b8ecf9d-6d4e-4dec-a919-7485907e6228,cus_T9g19qutoXpHNg,sub_1SDMgBKojVEYZPlXdcRW0X0H,0,,1.0,eur,month
Skillshub,co_76b4b830-5afd-450c-81e5-b7ba4cc35272,cus_T9gDRo7dTyKi2J,sub_1SDMtdKojVEYZPlXTdmtUxA5,89,,0.0,eur,month
LOTTO24,co_784e9c50-11cf-49ce-83a9-ba3624824394,cus_T4VZdCTQfE1VGF,sub_1SDMwDKojVEYZPlXtJkgWOfa,89,,0.0,eur,month
andweekly,co_5ebd4b03-d302-4b8f-8ab5-72ea5f6874d7,cus_T9hHNIet5tiKFj,sub_1SDNvSKojVEYZPlX1Qt5XGHn,89,,0.0,eur,month
TF Group S.p.A.,co_152f7cfe-0fa6-48ab-ad1b-d2761e20f9c5,cus_T9hHmq8pCxZmPX,sub_1SDNwaKojVEYZPlXL9KFAokf,89,,0.0,eur,month
fischerAppelt,co_99fff481-5a0e-4a72-b412-fb01a36f1cad,cus_T9j6ZW5BSlI8RN,sub_1SDPq3KojVEYZPlX6MDU0xCQ,150,,0.0,eur,month
Heldenmood,co_84c77a29-48fa-49f2-966e-35484dd7623a,cus_T9jvDugrs1fRHi,sub_1SDQTWKojVEYZPlXpruIEdHe,199,,0.0,eur,month
My Agency Inc.,co_b67e1d08-ceb2-4cee-84ae-7fbfd84028c4,cus_T9jyLcP2yIeMOy,sub_1SDQUrKojVEYZPlXXbkjkPki,89,,0.0,eur,month
GAIN,co_83fefafd-e156-4ce2-b44e-8be3acc8e8f8,cus_T9kL37rAtYaLqD,sub_1SDQrLKojVEYZPlXP5y0z0uq,499,,0.0,eur,month
Feroot,co_5bfeb9bc-5ea7-44ca-a4a3-e15c3ddc13ee,cus_T9kOPqIW6eG9zU,sub_1SDQutKojVEYZPlX14IH05xK,89,,0.0,eur,month
DELUCKS,co_0bb916da-019d-4e81-a501-3a44b0b83fed,cus_SeacJEX22g3wsV,sub_1SDRPHKojVEYZPlXcQuIq891,89,,0.0,eur,month
Brick,co_e844f23a-8e40-4476-8067-dc027401eb20,cus_T8v4dtxLsbF5Te,sub_1SDRbDKojVEYZPlX26Xq1bCK,89,,0.0,eur,month
EWR Digital,co_41b03ed0-e744-4b69-b227-cdbb36e2895d,cus_T9lwA5aMOZqZti,sub_1SDSPzKojVEYZPlXxaoecaLs,89,,0.0,usd,month
Salience ,co_6de1d838-1ab0-49dc-be6c-85c4927e3cd9,cus_T9m6I47OJ69bi2,sub_1SDSbHKojVEYZPlXzeEdNlCI,199,,0.0,eur,month
Leanware,co_b7ef5dc4-1f14-45d0-942a-f628ab324c6d,cus_T9pM3o64yemVxP,sub_1SDViuKojVEYZPlXH4VAw3Uj,89,,0.0,eur,month
REI,co_d8955734-4efc-4ed7-ad93-7f2d8397c780,cus_T9pwIoGUXHytqj,sub_1SDWHSKojVEYZPlXWO6J3AhG,89,,0.0,usd,month
Meaningful,co_30aebda9-b7f3-47bd-8db7-a36f7a773773,cus_T9riLft1wwq4Zi,sub_1SDY0ZKojVEYZPlX3MmAxlyh,400,,0.0,eur,month
Travel Manitoba,co_07c332a3-cda6-467c-b1c0-2185b6973734,cus_T9t4mEvVEoR0c5,sub_1SDZL3KojVEYZPlXgDCc6EuG,89,,0.0,eur,month
LCCC,co_3836f48c-42d4-43f8-b6e3-6a0d96d1af85,cus_T9yaQipfYMwtuX,sub_1SDehJKojVEYZPlXri8RZddt,89,,0.0,eur,month
,,cus_TA0CPZm7MS7b8F,sub_1SDgDpKojVEYZPlX1JhYjyR7,445,,0.0,eur,month
Mentor,co_508effb7-cb10-4ed9-ba2d-3e02ddd042c5,cus_TA0bhb5oGp9fYZ,sub_1SDggSKojVEYZPlXLktci05Y,199,,0.0,eur,month
Beyondweb,co_4b99b11b-892f-48f7-bc4a-538f4e3b3b01,cus_SVepvnyROw4jdO,sub_1SDiIqKojVEYZPlXT9RtajJw,89,,0.0,eur,month
Wolf Factoring,co_4e5d9239-a89a-4261-8468-6f1e628ef61f,cus_TA2MfcoOr8yQjh,sub_1SDiMtKojVEYZPlX3FGRjEPM,89,,0.0,eur,month
RevenueHero,co_76470680-3fba-4913-800f-bcc7201f187c,cus_SddGQ7eRiYAOjB,sub_1SDj0aKojVEYZPlXj8Z7Sy6a,199,,0.0,eur,month
web-netz GmbH,co_5d97c05c-656c-4467-9b20-bd4fad13f00b,cus_TA3HKQDwhSE3zp,sub_1SDjEaKojVEYZPlXTECxMsuA,248,,0.0,eur,month
Tesla,co_233e31f9-67bd-4bc0-97b9-f5e368b305a1,cus_TA3oymUFegwfOB,sub_1SDjiLKojVEYZPlXkiA8xOsC,89,,0.0,eur,month
Scalerrs,co_9a62d8a9-5de9-491a-a5b6-5b232e631d60,cus_TA6HZywTXzfXbi,sub_1SDm7GKojVEYZPlXm6ujlaSj,89,,0.0,eur,month
Galaxy4Games,co_21f58056-966f-48da-954a-0c9880df4186,cus_TA1RtJ7TrFbojl,sub_1SDmcaKojVEYZPlXaqjlcpaZ,89,,0.0,eur,month
WireMock,co_0e6ddb3d-0db4-437e-b310-87141b13129b,cus_TA7Ggif36XMwdN,sub_1SDn3UKojVEYZPlXG0L4XQOL,89,,0.0,eur,month
Desquared,co_260cdac1-16d3-4cdc-bf82-d2404a1495d8,cus_TA7LQvD0z2cYoE,sub_1SDn7TKojVEYZPlXRGzCyUof,89,,0.0,eur,month
CCM19,co_b81d6469-1fcf-4c1a-98a2-a0ace9b3a8fb,cus_T73vjbl54w3854,sub_1SDnMXKojVEYZPlXNL6VpV4L,89,,0.0,eur,month
 IT GOAT,co_2f03a28e-9dca-476c-ba04-6049c20f70b9,cus_TAB1YpzcVq2ZrS,sub_1SDqlkKojVEYZPlXoq5eEwdm,90,,0.0,eur,month
,,cus_TABA0IqUcxjUs1,sub_1SDqoiKojVEYZPlXWdodo2C3,199,,0.0,eur,month
Chromatics AI,co_745d803c-c957-4357-92d8-ce65381a9759,cus_TABGw46HrdckjT,sub_1SDqv8KojVEYZPlXVUYJ9W2X,89,,0.0,usd,month
Flying Cat,co_0066473d-9106-4e5f-b13c-7b756c207675,cus_T6T5U4MOGZ7ntZ,sub_1SDr10KojVEYZPlXy4X5spim,499,,0.0,eur,month
C&R COMMUNICATIONS,co_999f8675-5003-4017-a15d-806e7d2b568e,cus_TAD3SCxollC4mL,sub_1SDsd6KojVEYZPlX4ttx23Kh,199,,0.0,eur,month
Lub d,co_a211134d-c12f-44b6-b10b-c3468eb7729d,cus_SoHQ5M0lMG70F5,sub_1SE3arKojVEYZPlX8lO7hxtr,89,,0.0,eur,month
Haribo,co_054b9a7b-7a35-48de-a9f2-337818467316,cus_TARBLzscmD2rr1,sub_1SE6KNKojVEYZPlXmdH6t30V,89,,0.0,eur,month
Cegid,co_48c8bfde-3561-4a93-a322-381f71083d7b,cus_T3nAxCFRqWvqob,sub_1SE6dvKojVEYZPlXCk8z5mnO,199,,0.0,eur,month
Bluebird,co_3be86c86-3cf4-4521-927b-d6864a30e9d2,cus_TASZ04BU8dJftW,sub_1SE7f6KojVEYZPlXlFutnfSC,400,,0.0,eur,month
,,cus_T76zuzkbchxe5E,sub_1SE9n1KojVEYZPlXWGJePAPR,99,,0.0,usd,month
Leadstream,co_3332f075-df1d-4a92-96f0-420e4d5feedf,cus_TAVNRfnov7XV9t,sub_1SEAMjKojVEYZPlX0gt88Slp,185,,0.0,eur,month
,,cus_T7xehvz8aqOOm6,sub_1SEAq9KojVEYZPlXYJJNWbms,199,,0.0,eur,month
Prozis,co_a942602b-d2ae-47ff-bc67-0cf0272d4a11,cus_TAPVymasTZl7IE,sub_1SEBoaKojVEYZPlXr4grNvYn,199,,0.0,eur,month
Promptual.ai,co_48fbbbff-56ad-4a6e-ade1-3fb81bf761cb,cus_TAWyr4tuRoCJk2,sub_1SEBumKojVEYZPlXfW5cC6Cz,150,,0.0,eur,month
The Show and Tell Agency,co_6a0eb72d-c885-43a8-a32e-73d280e6bcf4,cus_TAXfobKPa2imTJ,sub_1SECaGKojVEYZPlXZKOqSSay,89,,0.0,eur,month
Digital Growth Core inc.,co_9284d107-2ce3-46e2-bd96-d54fd1a2d434,cus_TAXoRMXNHInMvV,sub_1SEClTKojVEYZPlXzaNAgHHX,89,,0.0,eur,month
Character AI,co_0b1daf5f-075f-4896-8165-42ef0ba40aa7,cus_TAYjqTcDybwBqL,sub_1SEDddKojVEYZPlXi4Nm38ue,89,,0.0,usd,month
Graphite,co_325a9e35-244d-476f-a090-1cac84a3b598,cus_TAaBZO43NGaZpW,sub_1SEF2kKojVEYZPlXW5csM8UQ,89,,0.0,usd,month
Optimízación Online,co_f29e76b7-5856-4583-afdf-779330948dd9,cus_TAeAmOjro2aHBR,sub_1SEIujKojVEYZPlXzhhwUYUi,199,,0.0,eur,month
space property agency,co_726ccef9-e17c-4020-904e-9931473e150b,cus_SqbRIouyDnco03,sub_1SEWChKojVEYZPlXp5ISxLZ3,89,,0.0,eur,month
DomiSearch,co_6540e49d-2771-4d3c-8801-9455e243fe54,cus_TB4qmeXkqUbOWq,sub_1SEiiIKojVEYZPlXvI2mk85W,199,,0.0,eur,month
,,cus_TB7NZQAWFGjvFG,sub_1SEl8PKojVEYZPlX49vCNikY,326,3910.0,0.0,eur,year
test,co_a85eff80-cdeb-49db-bd6a-abd5dd4ee56a,cus_TB8gckbaidouah,sub_1SEmQlKojVEYZPlXUJy6bzlE,89,,0.0,eur,month
MarvelXai,co_674e6cc5-286c-4984-a4f4-d5a6093d94a1,cus_TAs6zKtblr9jNC,sub_1SF0fvKojVEYZPlXj9CYiH6r,89,,0.0,eur,month
Atria,co_12bb998c-a279-4682-ae9b-3c0e510435fb,cus_TBQCpGC5s2Aymd,sub_1SF3Q4KojVEYZPlXbN3kB0Wc,89,,0.0,usd,month
Vero,co_0d9c3229-979f-420c-ac0f-31f12b85d984,cus_TBUfKZ01AKDXoN,sub_1SF7gTKojVEYZPlXtbEAR6yk,89,,0.0,eur,month
Die Medialen GmbH,co_d5dc2f42-debf-4b4e-b855-5e2555b1c18a,cus_TBWrxidPwDdvqM,sub_1SF9qPKojVEYZPlX7eN47itb,77,919.0,0.0,eur,year
Yes.inc,co_74164761-672d-4b08-9a0d-acfbd484f143,cus_SwEcTgDxizcYfb,sub_1SF9znKojVEYZPlXAEFxjnii,178,,0.0,eur,month
Terratern,co_523eb0d0-6a1f-435f-b84f-6b245f2d0d7d,cus_TBWOfDpZXKUh4N,sub_1SFAKHKojVEYZPlXuBGjZzUz,89,,0.0,eur,month
Growth Pro,co_c7f7e14d-1ab4-4385-888b-7af0da9ffa89,cus_TBXvNgXzaldsAS,sub_1SFAu1KojVEYZPlXLvF0AMWE,89,,0.0,eur,month
GUURU Solutions AG,co_a9a39947-834b-460f-ba1b-33acc95a688c,cus_T8wCsSbsfa3mRh,sub_1SFBKcKojVEYZPlXaVxQv3dJ,288,,0.0,eur,month
Cream Content,co_154bba77-4320-48c8-88e5-0d8a18add1e7,cus_TBGID7zIpL9cgP,sub_1SFBNcKojVEYZPlXQgKsR2bF,199,,0.0,eur,month
Create Group,co_0c8ec0dd-1345-4b98-aae4-aa3216b77692,cus_TBbHJdrkcl5vil,sub_1SFE5DKojVEYZPlX6TSBuNAJ,1600,,0.0,eur,month
Holiday Extras,co_77fefd46-1fe6-45ed-a43f-95354fe70e74,cus_TBbZUMu0EFbSiL,sub_1SFErEKojVEYZPlXn0LqtIb6,89,,0.0,eur,month
Financial Modeling Prep,co_1e6dd946-ab04-46d2-b495-9f60e08082de,cus_TBcCFICzWnPktc,sub_1SFExlKojVEYZPlXHOqqv3vE,89,,0.0,eur,month
Future PLC (Dell),co_d9e3c123-dde4-4fbd-9c8d-f4a9583e0100,cus_TBeNkloHR7TH4q,sub_1SFH5gKojVEYZPlXnxA8JsV4,2102,,0.0,eur,month
Mad Fish Digital,co_bb63c052-1171-405d-b69d-91d7c75ad32f,cus_TBgrWsVfpnR4HR,sub_1SFJTiKojVEYZPlXi8777bO8,400,,0.0,eur,month
directpartnerco,co_bb1144e7-6506-41cb-98c3-9c63077abc2d,cus_TBhEljjZN01ZJI,sub_1SFJqnKojVEYZPlXNOow2lZb,0,,1.0,eur,month
Intrepid Digital ,co_529e771d-953a-4422-b44f-ed16f386dc3b,cus_TBhfJq9RCuNGB7,sub_1SFKGfKojVEYZPlX0GcclILV,499,,0.0,eur,month
Milk Bar,co_9ea50748-4079-4ea0-b6a3-0ffe269194d5,cus_Si8lY9TfA4QU5U,sub_1SFKeEKojVEYZPlXiVGCzpWL,199,,0.0,eur,month
Puzzle,co_1ba7320f-0d49-4776-9f8e-2aeaf0c9c8aa,cus_TBhxuDwiHFIaI4,sub_1SFMJOKojVEYZPlXZKjLfUTl,89,,0.0,usd,month
Discovery Institute,co_58cf914c-52d7-4d64-9a2b-287d1d223573,cus_TBks8aHzsrWcDN,sub_1SFNNHKojVEYZPlXKUQ8XAPa,178,,0.0,usd,month
AWi,co_d5686ce8-eb36-4753-8a35-878cc11af530,cus_TBv2LUf6oiSFLp,sub_1SFXEOKojVEYZPlXEVEfTnlA,199,,0.0,eur,month
Choco,co_58d21818-e9c9-4310-9dc6-a6225f1cf570,cus_TBwrdQqBSDbSiI,sub_1SFYyZKojVEYZPlXZEgvL69t,299,,0.0,eur,month
Karaca,co_e99b58af-efea-4d1c-a93b-f90ef82abaa6,cus_SqdA5P1B6ybHIZ,sub_1SFZPTKojVEYZPlXEDZjCABu,199,,0.0,eur,month
Semrush,co_d59d8630-de19-4521-8851-6eaf24ee34fe,cus_Ss3YKsykJzhDlL,sub_1SFZUgKojVEYZPlXAcnwclZG,89,,0.0,eur,month
Artefact,co_febe5f61-93ee-47d5-a75f-dcccb8e6a867,cus_T8uGuXNAlNuclL,sub_1SFaGHKojVEYZPlXiEWpXlWe,89,,0.0,eur,month
Karhu Helsinki Inc.,co_71a3683f-1802-44ca-b1e3-828f59907581,cus_TBYyS3gy0kVHR9,sub_1SFac7KojVEYZPlXRsoAxTqY,89,,0.0,eur,month
CEGLA Medizintechnik,co_fbbb7edd-2bcc-4f63-ae70-c25f8d490850,cus_TBz1tErHbrr4u7,sub_1SFb7MKojVEYZPlXVODCkTwa,89,,0.0,eur,month
GorgonSEO,co_2c8c975a-a99b-4744-8ef5-0e5d4cafa5a4,cus_TC0DRanuWWh84e,sub_1SFcFyKojVEYZPlX31VJjRPJ,199,,0.0,eur,month
Manhattan Street Capital,co_fc194ba5-888a-42d8-af0e-b748c4fbc8e4,cus_TC0xAuODxp0W28,sub_1SFcwEKojVEYZPlXRurL2W4n,89,,0.0,usd,month
Jeremy Gardiner,co_5bf42e54-2c38-4c30-934f-6f7e1740360c,cus_SzE5tTsUrOJusO,sub_1SFd1vKojVEYZPlX4IPM9SmE,89,,0.0,eur,month
33social,co_88042b4f-ab4f-4b09-bbae-a52258094548,cus_TC1e4v0ad7k2WQ,sub_1SFdbTKojVEYZPlXQuAv6Pze,199,,0.0,eur,month
Optix,co_ac8173f4-3eee-459a-a113-45eafd1081e6,cus_T7GfoTl9fqY8FT,sub_1SFdenKojVEYZPlXEZ550nhF,89,,0.0,eur,month
ocraig consulting,co_ad128df1-24cd-4e24-b5c3-9b0d488b98dc,cus_TC2DKzvz6gHrdA,sub_1SFeAIKojVEYZPlXTHDFVr52,178,,0.0,usd,month
Hoxhunt,co_514bfec9-3e63-421d-8ca9-ea91c8e1eae8,cus_SrH8bGS01mHGop,sub_1SFeIYKojVEYZPlXbCbE8Ron,199,,0.0,eur,month
rockin,co_98049ddf-47ae-4256-a235-196886dc06b5,cus_TC2RaUkpPBZA9t,sub_1SFeNOKojVEYZPlXxuo8ZvpQ,499,,0.0,eur,month
SHRED,co_3ce5df94-c676-465f-8657-44e9c72e4d48,cus_TC2n1ZRYEyjRye,sub_1SFeieKojVEYZPlXRnOJeFAN,89,,0.0,usd,month
Dahseo,co_a4b3084c-9e47-4df2-a44f-1d8e1f750e44,cus_TC58D5b5idgfUL,sub_1SFgyRKojVEYZPlXuyyDnA7K,89,,0.0,eur,month
DKC,co_252c4574-b301-42db-a46d-51a42281a839,cus_TC6m0XJKt4mFIs,sub_1SFiZ9KojVEYZPlX74Mae2LF,1395,,0.0,eur,month
Refract Group,co_39ddd482-70d9-4e0a-a8ea-5f80431f9a74,cus_TC8gDNyk3a2gH3,sub_1SFkPuKojVEYZPlXBbeCI9Tk,89,,0.0,eur,month
Kitcast,co_e02d7856-40cc-4dbd-abfa-8cd8e7115dcd,cus_T1b5H1GHH2m0bh,sub_1SFkZfKojVEYZPlXDlGlDfWx,89,,0.0,usd,month
red-engage,co_3ad63383-6e5f-4b16-969d-d4b65a5bb8d8,cus_TCEivIrwwqnF4k,sub_1SFqFkKojVEYZPlXAtqha2i0,200,,0.0,eur,month
MySpeaker,co_33990cff-8950-4bd5-9e54-5a583cdec787,cus_TCEifSYs0jJrjE,sub_1SFrEyKojVEYZPlXGQKowkTe,89,,0.0,eur,month
HomeQ,co_5c3c69e3-e9c5-4a1e-b757-01ed323cf806,cus_TCGSDbUCrHdjNo,sub_1SFrxMKojVEYZPlXptbxH1ls,89,,0.0,eur,month
IconiqMinds,co_5eb4d419-771e-4c8d-96f4-7a400008af1d,cus_TCI33UQbj9NfLS,sub_1SFtVOKojVEYZPlXyrWMzPzZ,89,,0.0,eur,month
Flexprice,co_54debb2b-e4a4-4a64-b38a-1aa354d0c39d,cus_SeLreBBq7FEQuR,sub_1SFtdmKojVEYZPlXovxA5YLl,89,,0.0,eur,month
Mediacharge,co_ffd04c28-a26c-4133-8c17-59c7f024af10,cus_SdOQEZOojywRq3,sub_1SFuRzKojVEYZPlXvG4hZ2Sl,89,,0.0,eur,month
Informa Connect,co_43aa3a3b-b16d-4595-9b78-3b21cdfcdfbc,cus_TCIwxP05ZhNufn,sub_1SFug9KojVEYZPlXvDjcNAol,169,2029.0,0.0,eur,year
Distinctly,co_ffedd67a-c403-48bc-bb11-166295dc0ff6,cus_TCKMi8Kb2xP3JJ,sub_1SFviDKojVEYZPlXtNJ5PqOG,150,,0.0,eur,month
scalar,co_fc94d388-e514-4b81-8078-3a32c3f65226,cus_TC3BUQ9WJLqTt2,sub_1SFwFTKojVEYZPlXYsjiXUgr,89,,0.0,eur,month
LLYC,co_11700940-3bf8-4b6f-8e0f-11565b5f9e5c,cus_TCHvnz5bTvLOJr,sub_1SFxETKojVEYZPlXEmyzjlZz,89,,0.0,eur,month
Wecandoo,co_5820b03b-e1df-4502-9b07-9a1fe886fe21,cus_TCMOMh1PgsIwgl,sub_1SFxlxKojVEYZPlXjvRyJUcN,89,,0.0,eur,month
Future Marketing GmbH,co_d70871f2-b3f9-419e-ace9-ce4295f5c305,cus_T5BcMmdEN3T1C6,sub_1SFxy9KojVEYZPlXOMGQRNEu,398,,0.0,eur,month
Advantic,co_c5c9a0d3-7e30-4485-bc5f-f2e1564e85dc,cus_T4wWD341RDkKqk,sub_1SFy45KojVEYZPlX2uN1FEKU,89,,0.0,eur,month
Otché,co_09322b53-0422-410d-ab63-787f5fac7148,cus_Sge3YSDmad4qnz,sub_1SFy8lKojVEYZPlX5D2mIjNg,89,,0.0,eur,month
P&C Global,co_759f4bbf-3bde-4d10-ac6c-a99e24ea5725,cus_TCMsTNgcMs08ZD,sub_1SFy9XKojVEYZPlXuQVGWtuN,199,,0.0,eur,month
tradition des vosges,co_5d2c857d-862c-4bd5-ad8c-0f680b4d6fc1,cus_TCN2a8J1X1KA19,sub_1SFyKZKojVEYZPlXZlCrgqGQ,89,,0.0,eur,month
frog,co_0a5c809f-2199-4c1c-b886-66fdda5438f4,cus_TCN5kh3798YzzU,sub_1SFyOdKojVEYZPlXOT1FmhKU,555,,0.0,eur,month
La Growth Machine,co_1e4d2baa-6893-43b7-bfd2-af2613c042c7,cus_TCNOZnlqmVQcSq,sub_1SFyhvKojVEYZPlXSvW1SGbq,89,,0.0,eur,month
Solokarpfen,co_f4bb2985-a013-46ea-ba63-66cde58006ff,cus_TCNmzOJgnxhM32,sub_1SFzBTKojVEYZPlXf7JDQC05,199,,0.0,eur,month
Thrive Engine,co_50c1e490-12c9-4f5a-8c7e-8fc02359b7cc,cus_TCTrveOWyLeqjJ,sub_1SG4w7KojVEYZPlX0AwowpW7,89,,0.0,usd,month
Expedia,co_14eecec1-3e20-4924-b3f1-64ac52d190ed,cus_TCUL4j2vzIIlZb,sub_1SG5OfKojVEYZPlXrb4lzPlC,199,,0.0,eur,month
CFC CRM Consulting Ltd,co_8e5f1314-b9a1-47b0-bdab-4998c0b8a87f,cus_SrSmtOl7vodiNO,sub_1SG6AdKojVEYZPlXKP8J6M3e,89,,0.0,eur,month
hear.com,co_7e2b3af1-ec39-4d98-ba37-dd89d1e7beaa,cus_TCVExz8PHyCXBF,sub_1SG6FGKojVEYZPlX7mxrp12q,89,,0.0,usd,month
Mercari,co_6a4d9216-fcdf-4b91-ad25-25a1050f12bd,cus_SvmIaElovjwpMh,sub_1SGCPTKojVEYZPlX15qGqVKz,89,,0.0,usd,month
Theobald Software,co_a0f8b19c-ea0e-4b95-b43f-481841c08d0a,cus_TCG6TVEIOjhCOM,sub_1SGEX2KojVEYZPlXQTB2yIz3,199,,0.0,eur,month
Coding Ninjas,co_92926d68-29ab-4e37-b3ff-14a65012ac27,cus_SlkfmvXARW6sIJ,sub_1SGEkgKojVEYZPlXejhiUXbs,89,,0.0,eur,month
Polarsteps,co_673bf840-c6f9-4774-af64-8c4abdb92c97,cus_TCeOqkxzEZx6Gr,sub_1SGFANKojVEYZPlXyrtbUWWr,89,,0.0,eur,month
Policylead,co_07faf64f-3a23-4ca4-b61c-f8337e9757a9,cus_TCeiJ5BlCWh51S,sub_1SGFawKojVEYZPlXA35Z1s7m,89,,0.0,eur,month
Factors.ai,co_fc032a35-3b00-4e62-bbaa-af6ea1712607,cus_TCgdRjfIFk1JKj,sub_1SGHHNKojVEYZPlXnFMTa9fj,89,,0.0,eur,month
SCENTA,co_b6e420ae-722b-4901-a854-41cc8764c401,cus_TCgbEHnOfIcHfB,sub_1SGHKxKojVEYZPlXfw9OlxBz,89,,0.0,eur,month
Happy V,co_867871f1-8a12-4299-9e31-91e49ce2d714,cus_TCgx8y48iLmBY4,sub_1SGHcAKojVEYZPlX5QWZg96M,89,,0.0,usd,month
Alt ,co_6e73fd52-95a0-4d0a-b9ff-0d53b9e4f050,cus_SjACCtX83Wm3T5,sub_1SGKH0KojVEYZPlXozBgGnmd,199,,0.0,eur,month
Circa Healthcare,co_acc253bf-d55a-4553-b61e-43c378950e11,cus_TCkC6EG1tXtnVU,sub_1SGKiDKojVEYZPlXl9GxaVsH,89,,0.0,usd,month
B15 Media,co_9dfd604e-9eca-4e42-baef-15cc206569f2,cus_TCldjWku7enCIO,sub_1SGM8UKojVEYZPlXkQumLyah,199,,0.0,eur,month
Sabai Design,co_6317ddf1-6c44-487c-b19e-bd9241662a3d,cus_TCm4KJJr4kNHmO,sub_1SGMX2KojVEYZPlX7QN0qzAH,89,,0.0,usd,month
Rabbet,co_c97ffbb3-3e16-40ae-b07e-6e1decb9741d,cus_TCnI7pk6N6Mw5H,sub_1SGOqZKojVEYZPlXXKm96STF,199,,0.0,eur,month
OpenUp,co_e236cb26-78a6-4afa-8a9d-c9bb638aa0c2,cus_TCoQyKioSDp7pz,sub_1SGOtaKojVEYZPlXupTHm7uo,89,,0.0,eur,month
CiNKO,co_662dca8c-8c4c-4549-be55-782544805365,cus_TC5XBPND8NyE81,sub_1SGPWtKojVEYZPlXO2tSXoeP,89,,0.0,eur,month
SFM,co_f1653551-bb7e-40ae-8cf1-66d96fde227a,cus_TCqJHaNuJ3LLll,sub_1SGQdcKojVEYZPlXkzmRPM6P,89,,0.0,usd,month
Juara holding group ,co_b6522fae-0324-4b5e-9a06-e6a3644a8c46,cus_TCsK9wGMYoS20r,sub_1SGSbXKojVEYZPlXsaNKpICA,89,,0.0,eur,month
dianin,co_8a93d534-ac1d-42ce-b2f6-a431fc2f1469,cus_T8zjPzK2cHRx3S,sub_1SGZZ8KojVEYZPlXEbOBmRb3,89,,0.0,eur,month
Websupport,co_b55c87a9-f1b0-4c39-ad58-92b40f1a5b0e,cus_T4oXcJ0PpQ1Cmm,sub_1SGaVoKojVEYZPlXvU5Pe0HM,199,,0.0,eur,month
Zitec,co_a1211c29-38d7-4c03-8208-c05da1034425,cus_T73CzWE55MV0M0,sub_1SGc6AKojVEYZPlXuYIZcPat,199,,0.0,eur,month
basecamp.com,co_35c7670a-c2c8-4c92-8350-a845e7f9a528,cus_TD2J0cUetdkkng,sub_1SGcFnKojVEYZPlXT8dwqm4d,89,,0.0,eur,month
vioma GmbH,co_f42dfd22-66ae-402a-9fdd-f04589168bbe,cus_TD2r4NeHya2diJ,sub_1SGcoHKojVEYZPlXGTVKRtVn,199,,0.0,eur,month
Brightside AI,co_f28181b0-0a97-4dec-a29b-0ef659efa27e,cus_T9HivSDZHVKhYf,sub_1SGdTOKojVEYZPlX84jZnNkR,89,,0.0,eur,month
Chantelle,co_2f0e9715-9925-4eea-839d-777fd9dd2c09,cus_TD5Weow5ThSZHv,sub_1SGfNpKojVEYZPlXdUna0tE3,199,,0.0,eur,month
Bray Leino,co_2831e374-4866-4967-b876-43ff407d5f26,cus_SyS3AyR6LoJBN6,sub_1SGfcGKojVEYZPlXx0JepO2Y,199,,0.0,eur,month
Dot Dash,co_01766115-a8ce-40f5-8dc4-b391fcee3db0,cus_T2bSdUiWSeuKVX,sub_1SGhkrKojVEYZPlXgxccGh4K,89,,0.0,usd,month
Drake Cooper,co_6c14ed30-a862-4d42-918c-d5019a9494ad,cus_TDD0UdS16a4opc,sub_1SGmaUKojVEYZPlXarJ3A0Ob,89,,0.0,usd,month
Dominik Zettler,co_a7237ecb-c6dc-4f16-9c0b-b0e68c99340b,cus_TDUhDKFCAuN9UJ,sub_1SH3laKojVEYZPlXaORzoYZW,89,,0.0,eur,month
Reconcilio,co_5a7e2d5a-5ad3-442d-af0e-f7556a46f45b,cus_TDqsG4sa7kEIMd,sub_1SHPEKKojVEYZPlXj6rSdyYc,89,,0.0,eur,month
Duvo.ai,co_a9c4f508-e2d9-40ff-b9df-82d6d6bf22dc,cus_TDvSSkS4AKfp4e,sub_1SHTf5KojVEYZPlXG7vz07v5,199,,0.0,eur,month
NoOnes,co_fa142fdb-4e5a-4967-becb-7fc4137f7eee,cus_TDwCjEEq0kPYfZ,sub_1SHUMHKojVEYZPlX6PXRQju2,89,,0.0,eur,month
Kadima,co_2ef93ce8-06db-484b-b7ee-38a1804e2044,cus_Swjo0aAdq4usga,sub_1SHVJMKojVEYZPlXNC0GXIk8,89,,0.0,usd,month
Aiven,co_0e0ea959-55ba-41d4-9144-b14d3645c0c1,cus_TDynCCJiYzfhPo,sub_1SHWqQKojVEYZPlX4UL9AfNI,89,,0.0,eur,month
WeBoost,co_90f2df47-4939-4354-ae3c-9eafed8b5d58,cus_TE1ninxm18ZPjJ,sub_1SHZlXKojVEYZPlXjg7VToPT,89,,0.0,eur,month
