,id,name,type,domain,stripe_customer_id,stripe_subscription_id,company_id,required_credits_annual,customer_id,mrr_cents,current_annual_revenue
1090,co_e111665b-a014-439e-820e-d7931baac781,CB,IN_HOUSE,casinosblockchain.io,cus_StEgUIDCaIppkj,sub_1Rxjn9KojVEYZPlXQjY6idBV,co_e111665b-a014-439e-820e-d7931baac781,69.0,cus_StEgUIDCaIppkj,8900.0,1068.0
1091,co_e131f3f4-e3f9-4e30-bf72-2f0a2396cf26,Limitless,AGENCY,limitlessmind.ai,cus_T4Y2dxK0VXDfJf,sub_1S8OxWKojVEYZPlXnQmKHU5C,co_e131f3f4-e3f9-4e30-bf72-2f0a2396cf26,60.0,,,0.0
1092,co_e1990cb1-4532-430c-8080-0d3587eb6b0f,Medical Scribe,IN_HOUSE,medicalscribe.app,cus_SzKqdf0wPemcWQ,sub_1S3MBgKojVEYZPlXDi8lkAmP,co_e1990cb1-4532-430c-8080-0d3587eb6b0f,18.0,,,0.0
1093,co_e1a30beb-e52b-46b0-b47a-9a128a98e8d2,straight. GmbH,AGENCY,straight.de,cus_SmRqFxzdIcqDj5,sub_1RqsytKojVEYZPlXcdK6AFvq,co_e1a30beb-e52b-46b0-b47a-9a128a98e8d2,114.0,cus_SmRqFxzdIcqDj5,8900.0,1068.0
1094,co_e1adb93e-b5ce-45e0-b610-4d0564f4dd71,CITIZEN ,AGENCY,citizen55.com,cus_SejcHrY4PVwlzc,sub_1RjQ9KKojVEYZPlXecViyT2j,co_e1adb93e-b5ce-45e0-b610-4d0564f4dd71,87.0,cus_SejcHrY4PVwlzc,8900.0,1068.0
1095,co_e1f59edd-968c-4242-97ed-9b6bfd873a46,Mixbook,IN_HOUSE,mixbook.com,cus_SuOnPkeUBtvkeh,sub_1Rya0bKojVEYZPlXT2WdMogP,co_e1f59edd-968c-4242-97ed-9b6bfd873a46,108.0,cus_SuOnPkeUBtvkeh,19900.0,2388.0
1096,co_e21a2d1e-2d99-4668-a880-532165a045c3,Ownwell,IN_HOUSE,ownwell.com,cus_SXHoBHaem5iIMG,sub_1RcDEfKojVEYZPlXxpy6oBHR,co_e21a2d1e-2d99-4668-a880-532165a045c3,300.0,cus_SXHoBHaem5iIMG,19900.0,2388.0
1097,co_e22e0ea9-ea74-4513-9491-5a2968557fd5,Happy Pay,IN_HOUSE,happypay.co.za,cus_T2FgbCvFEoowpc,sub_1S6BIuKojVEYZPlXg12JHQjR,co_e22e0ea9-ea74-4513-9491-5a2968557fd5,30.0,cus_T2FgbCvFEoowpc,8900.0,1068.0
1098,co_e22f148d-2e0b-4e06-bb36-c20da965734e,Resoneo,AGENCY,resoneo.com,cus_SMgAuFoQzYWxSZ,sub_1RRwpEKojVEYZPlXCRJPWLZx,co_e22f148d-2e0b-4e06-bb36-c20da965734e,225.0,cus_SMgAuFoQzYWxSZ,19900.0,2388.0
1099,co_e2daed21-e66b-4662-b432-247e9d80ce41,Informa,IN_HOUSE,informa.com,cus_SlOsei2KqRSEtO,sub_1Rps4zKojVEYZPlXH7xXcJyK,co_e2daed21-e66b-4662-b432-247e9d80ce41,180.0,cus_SlOsei2KqRSEtO,4975.0,597.0
1100,co_e2f1c381-dc1c-478a-ac45-8b3ad01a382f,Edelman,AGENCY,edelman.com,cus_SIL4bL6FgBN8OM,sub_1RqnjTKojVEYZPlXZaNbMR9P,,0.0,cus_SIL4bL6FgBN8OM,8900.0,1068.0
1101,co_e323ee81-37ff-446a-a94c-332f10b64b3d,Valtech,AGENCY,valtech.com,cus_SZlp1Kh2PLcM3j,sub_1RecIlKojVEYZPlXMHz6Olaj,co_e323ee81-37ff-446a-a94c-332f10b64b3d,321.0,cus_SZlp1Kh2PLcM3j,49900.0,5988.0
1102,co_e3306b3a-12b4-4724-85c2-07a9faaea658,Shadow-Soft,IN_HOUSE,shadow-soft.com,cus_Soq9X9QI75gCQB,sub_1RtCUeKojVEYZPlXo1QQbP84,co_e3306b3a-12b4-4724-85c2-07a9faaea658,300.0,cus_Soq9X9QI75gCQB,8900.0,1068.0
1103,co_e3338b27-656c-42b6-8673-d6aeb3e5e9e9,Seat Unique,IN_HOUSE,seatunique.com,cus_Sg3TeLN4WIyE9l,sub_1Rkn4LKojVEYZPlX5Jq2DX7g,co_e3338b27-656c-42b6-8673-d6aeb3e5e9e9,156.0,cus_Sg3TeLN4WIyE9l,19900.0,2388.0
1104,co_e3341565-6f48-4cf6-819e-8fe435bdffa9,Jinnius Studio,AGENCY,jinnius.studio,cus_Sj4MmvvUJPsOo7,sub_1RncxGKojVEYZPlX3TbegFKQ,co_e3341565-6f48-4cf6-819e-8fe435bdffa9,90.0,cus_Sj4MmvvUJPsOo7,4975.0,597.0
1105,co_e3662f82-79a6-4ece-ac5a-695df3bd4f01,Brandnamic,AGENCY,brandnamic.com,cus_ShAW6ccTczlHbK,sub_1RybhaKojVEYZPlX8wLbncd5,co_e3662f82-79a6-4ece-ac5a-695df3bd4f01,297.0,cus_ShAW6ccTczlHbK,4000.0,480.0
1106,co_e3704857-f9bd-45c5-9c23-07e334ec41ce,Ellusion,AGENCY,ellusion.de,cus_StHRm7IHBq4ARk,sub_1RxUuTKojVEYZPlXCBZABfJY,co_e3704857-f9bd-45c5-9c23-07e334ec41ce,15.0,cus_StHRm7IHBq4ARk,8900.0,1068.0
1107,co_e39d0fa6-9566-45ba-85bc-7948d80ab1bd,ultrabold,AGENCY,ultrabold.com,cus_T6Ixh3kqzoPIaV,sub_1SA6OTKojVEYZPlXYZC5XZQZ,co_e39d0fa6-9566-45ba-85bc-7948d80ab1bd,51.0,,,0.0
1108,co_e39ea2b2-a335-4a09-8077-6d5527132e10,getpress,AGENCY,get-press.de,cus_SVc2qL00YoDiJZ,sub_1RaaqCKojVEYZPlXkmoy9bBV,co_e39ea2b2-a335-4a09-8077-6d5527132e10,189.0,cus_SVc2qL00YoDiJZ,8900.0,1068.0
1109,co_e3ad4eb1-a339-4280-b89e-9931197b9931,Tebra,IN_HOUSE,tebra.com,cus_Sc50qfif2cclGg,sub_1RgqtRKojVEYZPlXirBaOZWv,co_e3ad4eb1-a339-4280-b89e-9931197b9931,69.0,cus_Sc50qfif2cclGg,8900.0,1068.0
1110,co_e3c15372-1f4f-484e-810a-a14ef14fd8a7,Centro,IN_HOUSE,centro.rocks,cus_SlwSgQqihKMeRx,sub_1RqgNOKojVEYZPlXKJKauWm5,co_e3c15372-1f4f-484e-810a-a14ef14fd8a7,24.0,cus_SlwSgQqihKMeRx,8900.0,1068.0
1111,co_e3c701dd-c03e-4221-9308-4af1df9704b6,Prezent,IN_HOUSE,prezent.ai,cus_SulYAJbGgFityp,sub_1Ryw1uKojVEYZPlXLi8WYLes,co_e3c701dd-c03e-4221-9308-4af1df9704b6,45.0,cus_SulYAJbGgFityp,8900.0,1068.0
1112,co_e3d08f5a-5ed9-42d4-ba7d-a9081ea3d0b7,Onewood,IN_HOUSE,kompozitas.eu,cus_SrmwvQ5yxlwCWa,sub_1S2T4RKojVEYZPlXwDPTPJJv,co_e3d08f5a-5ed9-42d4-ba7d-a9081ea3d0b7,75.0,cus_SrmwvQ5yxlwCWa,8900.0,1068.0
1113,co_e43808bf-b0fb-4783-a82c-0687e0ef1a8b,ai4Suite,AGENCY,ai4suite.it,cus_SjoUKEybBfa0wG,sub_1RoKroKojVEYZPlXuEskLMWD,co_e43808bf-b0fb-4783-a82c-0687e0ef1a8b,75.0,cus_SjoUKEybBfa0wG,8900.0,1068.0
1114,co_e47b7e51-e3dd-427e-8f57-e3a60852a2ac,Dynamate,AGENCY,dynamate.be,cus_T6fbHr0gXqyoZF,sub_1SASX5KojVEYZPlXLg0vG1Es,co_e47b7e51-e3dd-427e-8f57-e3a60852a2ac,45.0,,,0.0
1115,co_e48b704c-2a29-4132-adf6-1face7fa9010,Platformengineering.org,IN_HOUSE,platformengineering.org,cus_SedGg3ycZxjmtC,sub_1Rt2PVKojVEYZPlXMARmgr52,co_e48b704c-2a29-4132-adf6-1face7fa9010,39.0,cus_SedGg3ycZxjmtC,8900.0,1068.0
1116,co_e50266c2-4191-49c0-8132-9d0153e354d8,Oplayo,AGENCY,oplayo.com,cus_SNivtPNDS0j6Ne,sub_1RSxTxKojVEYZPlXmaeJ2ZFq,co_e50266c2-4191-49c0-8132-9d0153e354d8,294.0,cus_SNivtPNDS0j6Ne,19900.0,2388.0
1117,co_e54ebe59-264e-4a2b-bc90-1ab8abd13cdc,People Data Labs,IN_HOUSE,peopledatalabs.com,cus_Sr26hIV6Uf9IKk,sub_1S41G0KojVEYZPlXRaGHXuDJ,co_e54ebe59-264e-4a2b-bc90-1ab8abd13cdc,39.0,cus_Sr26hIV6Uf9IKk,8900.0,1068.0
1118,co_e56bed0c-4b00-4c91-bdf7-0aa74a3a7527,GoWish,IN_HOUSE,gowish.com,cus_SkYFqCUOXVZEQu,sub_1Rp37cKojVEYZPlXGqvG9MWC,,0.0,,,0.0
1119,co_e5846992-d08c-43fc-bb87-15859fd827bf,Appiphony,IN_HOUSE,appiphony.com,cus_SlTJWz7aSPKY0P,sub_1RpwNBKojVEYZPlX2LnLZmg0,co_e5846992-d08c-43fc-bb87-15859fd827bf,66.0,cus_SlTJWz7aSPKY0P,8900.0,1068.0
1120,co_e6303779-64bb-43b1-b0f5-9b7c51b3f47e,QuillBot,IN_HOUSE,quillbot.com,cus_Sig2Dt6FYNOhPI,sub_1RncQCKojVEYZPlXai4Xjldu,co_e6303779-64bb-43b1-b0f5-9b7c51b3f47e,282.0,cus_Sig2Dt6FYNOhPI,19900.0,2388.0
1121,co_e64a308b-1fc7-4a32-b0eb-486ebe7cf01e,Flowla,IN_HOUSE,flowla.com,cus_SxN7mc3AzXEuZ9,sub_1S1SP9KojVEYZPlXpAduuHxw,co_e64a308b-1fc7-4a32-b0eb-486ebe7cf01e,51.0,cus_SxN7mc3AzXEuZ9,8900.0,1068.0
1122,co_e6525668-8008-474d-8468-3d18c32cbe79,mobile.de,IN_HOUSE,mobile.de,cus_ScL1v2KF7uXO56,sub_1RhAGjKojVEYZPlX4IxfSdJC,co_e6525668-8008-474d-8468-3d18c32cbe79,21.0,cus_ScL1v2KF7uXO56,91900.0,11028.0
1123,co_e67a2df9-2c03-4fd7-a3f3-d1f43f0f9a17,Ridhi Kapoor,IN_HOUSE,badfollowers.com,cus_T4q4D0UsJxGfOb,sub_1S8gPbKojVEYZPlXpT5PzYi1,co_e67a2df9-2c03-4fd7-a3f3-d1f43f0f9a17,15.0,,,0.0
1124,co_e6c400a2-a967-492c-b71e-d013eaebe126,Wonderwerk,IN_HOUSE,wonderwerk.com,cus_Ss9cVHI8B4L5PQ,sub_1RwPLtKojVEYZPlXpTyHIhNf,co_e6c400a2-a967-492c-b71e-d013eaebe126,69.0,cus_Ss9cVHI8B4L5PQ,8900.0,1068.0
1125,co_e6d0cf6f-96e1-4730-8bb9-b51985ca5cd4,CallCloud,IN_HOUSE,callcloud.app,cus_T6ARrROUInIQvQ,sub_1S9y8xKojVEYZPlXKqPVPaDT,co_e6d0cf6f-96e1-4730-8bb9-b51985ca5cd4,15.0,,,0.0
1126,co_e7708f84-73c4-41fa-b586-c91f62f10ef6,Webitics,AGENCY,webitics.fr,cus_T4RqOJ7KMBFEbd,sub_1S8Iy4KojVEYZPlX2djwu8Ov,co_e7708f84-73c4-41fa-b586-c91f62f10ef6,18.0,,,0.0
1127,co_e78cc909-d06d-4ed9-888f-f52b581f15aa,KlickPiloten,AGENCY,klickpiloten.de,cus_SjaAlbDsi9c3ST,sub_1Ro72vKojVEYZPlXDMiUDwox,co_e78cc909-d06d-4ed9-888f-f52b581f15aa,246.0,cus_SjaAlbDsi9c3ST,24875.0,2985.0
1128,co_e7cd40a4-137c-4df0-bbda-a5706e7a2f4c,eMagnetix,AGENCY,emagnetix.at,cus_SyPM6yUlTbSgZo,sub_1S2SYNKojVEYZPlXHURHZLh8,co_e7cd40a4-137c-4df0-bbda-a5706e7a2f4c,291.0,cus_SyPM6yUlTbSgZo,4975.0,597.0
1129,co_e85a532b-c21a-4570-8bb2-f2276926de55,ConTe,IN_HOUSE,conte.it,cus_T3le0eCDjZFDMK,sub_1S7e8HKojVEYZPlX9su4tWsH,co_e85a532b-c21a-4570-8bb2-f2276926de55,15.0,cus_T3le0eCDjZFDMK,8900.0,1068.0
1130,co_e8ac610b-8cdd-4ac5-ae4c-d537537d0017,Greenly,IN_HOUSE,greenly.earth,cus_Sj9kXdJW8G33vN,sub_1RomYNKojVEYZPlXpEsl3Gky,co_e8ac610b-8cdd-4ac5-ae4c-d537537d0017,891.0,,,0.0
1131,co_e94b92f8-35a1-4b92-8be7-2307643a6ad8,Kapten & Son,IN_HOUSE,kapten-son.com,cus_SeDY7KhXgBoBFk,sub_1RivE5KojVEYZPlXgjAIdTqr,co_e94b92f8-35a1-4b92-8be7-2307643a6ad8,75.0,cus_SeDY7KhXgBoBFk,8900.0,1068.0
1132,co_e98a8d5d-33e9-4fad-a245-72b0df51e08d,Limitless Agency,AGENCY,limitless.ro,cus_Sf03i8frOYui8M,sub_1RqrREKojVEYZPlXbw10wR6v,co_e98a8d5d-33e9-4fad-a245-72b0df51e08d,1009.0,cus_Sf03i8frOYui8M,31675.0,3801.0
1133,co_e999aff2-1c5c-4c07-91c6-e765872d507e,Tidely,IN_HOUSE,tidely.com,cus_SIU5gqh024QoAM,sub_1RQSUGKojVEYZPlXl1eZHV1o,co_e999aff2-1c5c-4c07-91c6-e765872d507e,48.0,cus_SIU5gqh024QoAM,9000.0,1080.0
1134,co_e9abbe77-2074-4932-a5ee-537a57ea6bd2,nuvo,IN_HOUSE,getnuvo.com,cus_SqMsUlAv6RVUfj,sub_1RvEj5KojVEYZPlXMKseZqXs,co_e9abbe77-2074-4932-a5ee-537a57ea6bd2,282.0,cus_SqMsUlAv6RVUfj,19900.0,2388.0
1135,co_e9e1b058-537e-4065-b895-0ffc24907cfa,teafwa,IN_HOUSE,akcento.lt,cus_StYISeIvxUsCtQ,sub_1S6XiCKojVEYZPlX2ZD0HLui,co_e9e1b058-537e-4065-b895-0ffc24907cfa,3.0,,,0.0
1136,co_e9f69738-79b7-4455-b078-4224e6558488,Soberlink,IN_HOUSE,soberlink.com,cus_SM0AYWLJgi77FQ,sub_1RRIA5KojVEYZPlXYdvDFop0,co_e9f69738-79b7-4455-b078-4224e6558488,75.0,cus_SM0AYWLJgi77FQ,8900.0,1068.0
1137,co_ea14c1d3-8fed-43a5-b1b1-2ea1d705f9d1,hej.build GmbH,AGENCY,hej.build,cus_SsVYo3b30XIuIa,sub_1RwkZZKojVEYZPlX3PqbhuVf,co_ea14c1d3-8fed-43a5-b1b1-2ea1d705f9d1,258.0,cus_SsVYo3b30XIuIa,19900.0,2388.0
1138,co_ea239bc3-92b4-4b66-af8f-dca352ac7eff,ScaledOn,AGENCY,scaledon.com,cus_SETbLZIzjHLgAo,sub_1RK0e5KojVEYZPlXk9oDP9jI,co_ea239bc3-92b4-4b66-af8f-dca352ac7eff,6.0,cus_SETbLZIzjHLgAo,9000.0,1080.0
1139,co_ea55aa25-df87-4dcb-af49-f72de58195f8,Playlisthub,IN_HOUSE,playlisthub.io,cus_T3JVvvFgOwudHD,sub_1S7Ct4KojVEYZPlXupzHl1Kg,co_ea55aa25-df87-4dcb-af49-f72de58195f8,45.0,cus_T3JVvvFgOwudHD,8900.0,1068.0
1140,co_ea991d56-90c0-49a5-adf1-5e59e4a5a07a,SILATEC,IN_HOUSE,sicherheitsglas.de,cus_SekZYsjWENW3cC,sub_1Rjfv1KojVEYZPlXxYBUeGc6,co_ea991d56-90c0-49a5-adf1-5e59e4a5a07a,72.0,cus_SekZYsjWENW3cC,8900.0,1068.0
1141,co_eaac9d6c-7611-4876-906b-5a2056dd5895,Zupo,AGENCY,zupo.co,cus_S2uZtjgqIZTnQ0,sub_1R8okoKojVEYZPlX30r8tXgZ,co_eaac9d6c-7611-4876-906b-5a2056dd5895,225.0,cus_S2uZtjgqIZTnQ0,6000.0,720.0
1142,co_eaebaaf1-c43d-4e3b-ac9a-ccfe6e9a4727,Adzuna,IN_HOUSE,adzuna.com,cus_SzFWOwo763RjeG,sub_1S3dh0KojVEYZPlXJMZx9Kc8,co_eaebaaf1-c43d-4e3b-ac9a-ccfe6e9a4727,66.0,cus_SzFWOwo763RjeG,8900.0,1068.0
1143,co_eb1e019b-a938-4e29-9193-70a7d0913ff9,Oxylabs,IN_HOUSE,oxylabs.io,cus_SQN9rB9e1oCcph,sub_1RX02vKojVEYZPlX6jBZZCzY,co_eb1e019b-a938-4e29-9193-70a7d0913ff9,50.0,cus_SQN9rB9e1oCcph,8900.0,1068.0
1144,co_eb5a0b94-9dbb-44ca-9d8a-5b4e296ce091,Syzygy,AGENCY,syzygy.de,cus_SwcjmPhdXsLjQl,sub_1S0jUBKojVEYZPlXgsZtgium,co_eb5a0b94-9dbb-44ca-9d8a-5b4e296ce091,414.0,cus_SwcjmPhdXsLjQl,12000.0,1440.0
1145,co_eb75e9f2-5b26-4d62-888d-ee53f2ad3139,Halliburton,IN_HOUSE,halliburton.com,cus_SjyCoDj6SWaC2U,sub_1S82ulKojVEYZPlXAGPFLHre,co_eb75e9f2-5b26-4d62-888d-ee53f2ad3139,66.0,,,0.0
1146,co_eb8c21ba-7af7-48a7-a7c9-7c9a06939ed6,The Clean Box Company,IN_HOUSE,cleanboxsnacks.com,cus_T3ttGokRglppcX,sub_1S7m7IKojVEYZPlX6ApD2oHG,co_eb8c21ba-7af7-48a7-a7c9-7c9a06939ed6,15.0,,,0.0
1147,co_ebbd9183-fb99-421e-85ca-88a0dca6c414,dblspc,AGENCY,dblspc.com,cus_Srpe3ulWF1Tocn,sub_1Rw7xoKojVEYZPlXSGIE6Ajl,co_ebbd9183-fb99-421e-85ca-88a0dca6c414,78.0,,,0.0
1148,co_ec49585f-ffbc-4269-9492-68e707699fcc,Verusen,IN_HOUSE,verusen.com,cus_SMHzbvhKVcoY0j,sub_1RRakxKojVEYZPlXa7Z0CA5p,co_ec49585f-ffbc-4269-9492-68e707699fcc,9.0,cus_SMHzbvhKVcoY0j,8900.0,1068.0
1149,co_ec5249e6-d66b-4ac5-9d77-212dbd13734b,The British Council,IN_HOUSE,britishcouncil.org,cus_SjS7PrdulSJGkf,sub_1RnzWWKojVEYZPlX6uQsZbpv,co_ec5249e6-d66b-4ac5-9d77-212dbd13734b,69.0,cus_SjS7PrdulSJGkf,8900.0,1068.0
1150,co_ec5659d7-3175-487a-a8b4-2898c1ba9bc8,Hawk Ridge Systems,IN_HOUSE,hawkridgesys.com,cus_T01aa7kkqedEcQ,sub_1S42N3KojVEYZPlX7BtDwMNs,co_ec5659d7-3175-487a-a8b4-2898c1ba9bc8,75.0,cus_T01aa7kkqedEcQ,8900.0,1068.0
1151,co_ecaedef5-331c-4ab9-b170-c71ef5de9eed,HR Acuity,IN_HOUSE,hracuity.com,cus_SQSVwgMMEShxGC,sub_1RVbaPKojVEYZPlXyTMHlQcT,co_ecaedef5-331c-4ab9-b170-c71ef5de9eed,2214.0,cus_SQSVwgMMEShxGC,67900.0,8148.0
1152,co_ed2ce32c-bd41-49cb-9ef0-d446e16ccd0c,Hexaview,IN_HOUSE,hexaviewtech.com,cus_T3bhKkNTt5f6vV,sub_1S7VP2KojVEYZPlXDXxxnuwD,co_ed2ce32c-bd41-49cb-9ef0-d446e16ccd0c,300.0,cus_T3bhKkNTt5f6vV,19900.0,2388.0
1153,co_ed64b46a-c8a4-4161-959d-5015b9f9ac36,Plain,IN_HOUSE,plain.com,cus_T6bNbJCebz6h1a,sub_1SAOCQKojVEYZPlXN36EF5Ee,co_ed64b46a-c8a4-4161-959d-5015b9f9ac36,21.0,,,0.0
1154,co_ed7da773-926b-461d-ab0e-57b30a464e3f,ooia,IN_HOUSE,ooia.de,cus_Sj4fpmFnMyEtSg,sub_1RncXJKojVEYZPlXRNrbbReA,co_ed7da773-926b-461d-ab0e-57b30a464e3f,80.0,cus_Sj4fpmFnMyEtSg,10800.0,1296.0
1155,co_edc1384c-2459-4e0a-b255-2d0f7333ae65,Providus,AGENCY,providus.io,cus_T28Bve4F2CHp7A,sub_1S63xcKojVEYZPlXZ8r6VTGh,co_edc1384c-2459-4e0a-b255-2d0f7333ae65,48.0,,,0.0
1156,co_ee09ff5a-6be8-445f-8775-3f52917b3ae0,Boostly,IN_HOUSE,boostly.co.uk,cus_Sd76LHfMetdcJG,sub_1S8NVUKojVEYZPlX8tj6ltVl,co_ee09ff5a-6be8-445f-8775-3f52917b3ae0,75.0,cus_Sd76LHfMetdcJG,8900.0,1068.0
1157,co_ee123fcc-9463-4edc-b00c-e07ea329a02c,diva-e,AGENCY,diva-e.com,cus_SvtOKxTwWVvhNJ,sub_1S01cAKojVEYZPlXRni8phVj,co_ee123fcc-9463-4edc-b00c-e07ea329a02c,0.0,cus_SvtOKxTwWVvhNJ,9950.0,1194.0
1158,co_ee191c29-3b64-4db5-b143-e2ef33423bc8,Digisense SRL,AGENCY,digisense.be,cus_T4TZiDFg7OujuQ,sub_1S8KgxKojVEYZPlX7oFqiphc,co_ee191c29-3b64-4db5-b143-e2ef33423bc8,15.0,,,0.0
1159,co_eea0a51b-000e-4764-b72b-d91bec513e19,Coderbyte,IN_HOUSE,coderbyte.com,cus_SVSMu3c0nwNAYM,sub_1RaRRMKojVEYZPlXIiTdwpYg,co_eea0a51b-000e-4764-b72b-d91bec513e19,48.0,cus_SVSMu3c0nwNAYM,8900.0,1068.0
1160,co_eed68406-e4ad-4619-a9ed-e7c44651e13e,Pixelied,IN_HOUSE,pixelied.com,cus_T5xohQpa1Qf3RO,sub_1SAFq6KojVEYZPlXyo5B1jVS,co_eed68406-e4ad-4619-a9ed-e7c44651e13e,15.0,,,0.0
1161,co_ef486098-cf95-493b-894f-f62d7c152861,MaintainX,IN_HOUSE,getmaintainx.com,cus_SOwrJNhGpvGo1a,sub_1RbR4VKojVEYZPlXQnR5z5EO,co_ef486098-cf95-493b-894f-f62d7c152861,150.0,cus_SOwrJNhGpvGo1a,19900.0,2388.0
1162,co_efa515fe-c2c6-47ef-90b7-4a5daa76f0ea,pixformance,IN_HOUSE,pixformance.com,cus_SvoEQMkLzAVqqy,sub_1RzwjvKojVEYZPlX8okYMnTO,co_efa515fe-c2c6-47ef-90b7-4a5daa76f0ea,75.0,cus_SvoEQMkLzAVqqy,8900.0,1068.0
1163,co_efa6d377-b73e-4bf3-9244-03aaa0874ae6,Daily Devotion,IN_HOUSE,dailydevotions.com,cus_StOHoFNtHHdR1y,sub_1RxwjlKojVEYZPlXnZ8nN5sV,co_efa6d377-b73e-4bf3-9244-03aaa0874ae6,18.0,cus_StOHoFNtHHdR1y,8900.0,1068.0
1164,co_efb5ab52-6603-414f-8e64-80589a129e8c,Seiten-Werk GmbH,AGENCY,seiten-werk.com,cus_T1lKOTaajyBUaV,sub_1S5hobKojVEYZPlX88bMDQOI,co_efb5ab52-6603-414f-8e64-80589a129e8c,189.0,cus_T1lKOTaajyBUaV,16900.0,2028.0
1165,co_f014a3aa-80c1-4d18-b4d9-d7de2b46d5d2,We Make MVP,IN_HOUSE,wemakemvp.com,cus_T4wCtsKD0X0I7k,sub_1S8mLlKojVEYZPlXcWDv0Ykc,co_f014a3aa-80c1-4d18-b4d9-d7de2b46d5d2,15.0,,,0.0
1166,co_f066381f-157b-42e0-a1b1-65f4f31945b0,NimbleWork,IN_HOUSE,nimblework.com,cus_Sr7hsp9pVGal2Q,sub_1RviNgKojVEYZPlXHO4BaiXb,co_f066381f-157b-42e0-a1b1-65f4f31945b0,75.0,cus_Sr7hsp9pVGal2Q,8900.0,1068.0
1167,co_f08c2a47-0b7d-487d-a9b4-e7390f5a6698,Codeplay GmbH,AGENCY,codeplay.ch,cus_StGJ52dq3WiNgk,sub_1RxTp6KojVEYZPlXu609Zxpj,co_f08c2a47-0b7d-487d-a9b4-e7390f5a6698,15.0,cus_StGJ52dq3WiNgk,8900.0,1068.0
1168,co_f092ed84-543b-456c-acf7-55eb8b08e3a8,Thrive Internet Marketing,IN_HOUSE,thriveagency.com,cus_SrP8HtqI4aYYR1,sub_1RvgUGKojVEYZPlXxsDK8hxa,co_f092ed84-543b-456c-acf7-55eb8b08e3a8,342.0,cus_SrP8HtqI4aYYR1,28800.0,3456.0
1169,co_f0ab2eea-1f70-4f0b-a114-d2ce54474dc0,Löwenstark,AGENCY,loewenstark.com,cus_SR4BJqRmoecinI,sub_1RWC4PKojVEYZPlX29EdoeI2,co_f0ab2eea-1f70-4f0b-a114-d2ce54474dc0,105.0,cus_SR4BJqRmoecinI,19900.0,2388.0
1170,co_f0f847f3-e8d9-4872-8296-40791b26105e,Geeks360,AGENCY,geeks360.net,cus_T1AEq0UQ4NXkbm,sub_1S57ukKojVEYZPlXJR0q8myM,co_f0f847f3-e8d9-4872-8296-40791b26105e,27.0,cus_T1AEq0UQ4NXkbm,8900.0,1068.0
1171,co_f136d56f-27bb-4ffe-be13-0edbcfd7b84b,Vtex,IN_HOUSE,vtex.com,cus_T2Lv3relH79Je0,sub_1SA4jDKojVEYZPlX5WpkEkOG,co_f136d56f-27bb-4ffe-be13-0edbcfd7b84b,18.0,,,0.0
1172,co_f13ddb7d-f53d-4027-8f34-31e42d28f599,Ventureleap,IN_HOUSE,ventureleap.io,cus_SbyXkZcLFywyOJ,sub_1Rgkb9KojVEYZPlXKMYb5jYl,co_f13ddb7d-f53d-4027-8f34-31e42d28f599,75.0,cus_SbyXkZcLFywyOJ,8900.0,1068.0
1173,co_f14749e9-6304-45cd-bb81-d4102863e160,elevenlabs,IN_HOUSE,elevenlabs.io,cus_She0dYWZAxSjjD,sub_1Rom1NKojVEYZPlXdTUhstMI,co_f14749e9-6304-45cd-bb81-d4102863e160,900.0,,,0.0
1174,co_f180debc-e6f9-4dcf-a087-361ce1ad9197,maids.cc,AGENCY,maids.cc,cus_T3gUzdWdqNa6Ca,sub_1S7Z8KKojVEYZPlXYmwnxnwS,co_f180debc-e6f9-4dcf-a087-361ce1ad9197,75.0,cus_T3gUzdWdqNa6Ca,8900.0,1068.0
1175,co_f1aa718d-d7a5-4cd6-b79a-c9c48ebaf14a,Stefan Dukic,IN_HOUSE,stefandukic.com,cus_T4wvVLooNLEiy4,sub_1S8n6RKojVEYZPlXP8Sy1jcu,co_f1aa718d-d7a5-4cd6-b79a-c9c48ebaf14a,6.0,,,0.0
1176,co_f2482604-657e-4339-9d85-d9ac9ddf7358,Equipping Entrepreneurs ,AGENCY,equippingentrepreneurs.com,cus_Smv4UBMvQfuYV0,sub_1RrLG1KojVEYZPlXaFBfNPxW,co_f2482604-657e-4339-9d85-d9ac9ddf7358,219.0,cus_Smv4UBMvQfuYV0,1990.0,238.8
1177,co_f263f47a-b5d7-4bcc-80b2-d3212ed38c71,Orbital x,AGENCY,orbitalx.com,cus_T1WjIHWhjWVtk5,sub_1S5TioKojVEYZPlX7yantKIU,co_f263f47a-b5d7-4bcc-80b2-d3212ed38c71,27.0,cus_T1WjIHWhjWVtk5,8900.0,1068.0
1178,co_f268fe48-3cf5-40a3-bf6a-d581f0592243,Sidekick Interactive,IN_HOUSE,sidekickinteractive.com,cus_T1s921ZdjmAYIL,sub_1S5oPpKojVEYZPlXTWK9Wnat,co_f268fe48-3cf5-40a3-bf6a-d581f0592243,15.0,cus_T1s921ZdjmAYIL,8900.0,1068.0
1179,co_f2f15e87-d509-4ddf-b0af-9b6aaedc467a,primelis,AGENCY,primelis.com,cus_Sjq2VQ1HsswE74,sub_1RoMcHKojVEYZPlXSYGYtZ9O,co_f2f15e87-d509-4ddf-b0af-9b6aaedc467a,7374.0,cus_Sjq2VQ1HsswE74,349900.0,41988.0
